,QuestionID,ReferenceAnswer,StudentAnswer,Score1,Score2,avg_score,max_score
3785,BasicML040,Yes. Seaborn is also a Python library used for plotting graphs with the help of matplotlib.,Seaborn requires matplotlib which should be installed first,4,4,4.0,4
3786,BasicML040,Yes. Seaborn is also a Python library used for plotting graphs with the help of matplotlib.,"Seaborn requires matplotlib.Running the examples prints the version of seaborn library.To create seaborn plots,it is necessary to import the seaborn library.",5,5,5.0,5
3787,BasicML040,Yes. Seaborn is also a Python library used for plotting graphs with the help of matplotlib.,"Seaborn requires that Matplotlib is installed first. Running the example prints 
the current version of the Matplotlib library. Running the example prints the 
current version of the Seaborn library",5,5,5.0,5
3788,BasicML040,Yes. Seaborn is also a Python library used for plotting graphs with the help of matplotlib.,"Seaborn requires that Matplotlib is installed first. Running the example prints
the current version of the Matplotlib library. Running the example prints the
current version of the Seaborn library. To create Seaborn plots, you must
import the Seaborn library and call functions to create the plots",5,5,5.0,5
3789,BasicML040,Yes. Seaborn is also a Python library used for plotting graphs with the help of matplotlib.,Seaborn requires that matplotlib is installed first.To create seaborn plots you must import the seaborn library and call functions to create plots.,4,4,4.0,4
3790,BasicML040,Yes. Seaborn is also a Python library used for plotting graphs with the help of matplotlib.,yes,3,3,3.0,3
3791,BasicML040,Yes. Seaborn is also a Python library used for plotting graphs with the help of matplotlib.,Yes,3,3,3.0,3
3792,BasicML040,Yes. Seaborn is also a Python library used for plotting graphs with the help of matplotlib.,yes,3,3,3.0,3
3793,BasicML040,Yes. Seaborn is also a Python library used for plotting graphs with the help of matplotlib.,Yes,3,3,3.0,3
3794,BasicML040,Yes. Seaborn is also a Python library used for plotting graphs with the help of matplotlib.,Yes,3,3,3.0,3
3795,BasicML040,Yes. Seaborn is also a Python library used for plotting graphs with the help of matplotlib.,"Yes 
To draw plots",3,3,3.0,3
3796,BasicML040,Yes. Seaborn is also a Python library used for plotting graphs with the help of matplotlib.,"yes seaborn needs matplotlib, because it is used to draw the plots.",4,4,4.0,4
3797,BasicML040,Yes. Seaborn is also a Python library used for plotting graphs with the help of matplotlib.,"yes, seaborn needs matplotlib",4,4,4.0,4
3798,BasicML040,Yes. Seaborn is also a Python library used for plotting graphs with the help of matplotlib.,"yes,for plotting graphs",3,3,3.0,3
3799,BasicML040,Yes. Seaborn is also a Python library used for plotting graphs with the help of matplotlib.,"yes,Seaborn is a library of python and it uses for visualising the data based on matplotlib",4,4,4.0,4
3800,BasicML040,Yes. Seaborn is also a Python library used for plotting graphs with the help of matplotlib.,"Yes,seaborn uses matplotlib to draw the visualizations.",3,3,3.0,3
3801,BasicML040,Yes. Seaborn is also a Python library used for plotting graphs with the help of matplotlib.,Yes. First matplotlib should be installed,4,4,4.0,4
3802,BasicML040,Yes. Seaborn is also a Python library used for plotting graphs with the help of matplotlib.,Yes. Seaborn is also a Python library used for plotting graphs with the help of matplotlib.,5,5,5.0,5
3803,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.," For every data point, you take the distance vertically from the point to the corresponding y value on the curve fit (the error), and square the value.",4,4,4.0,4
3804,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,€(x^-x)^2/n,1,1,1.0,1
3805,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,Average of squares of all errors that is difference between estimated value and actual error. ,5,5,5.0,5
3806,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,Average of the square value between original and predicted values.,4,4,4.0,4
3807,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,It is an estimator measure the average of error squares and average squared difference between the estimate values and true values,5,5,5.0,5
3808,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,"It is the average of squares of difference between original values and predicted values. MSE is implemented using sklearn. From sklearn. metrics important mean_squared_error(y_true, y_pred) ",5,5,5.0,5
3809,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,It is the average squared difference between estimated values and true values.,4,4,4.0,4
3810,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,It is the average squared difference of estimated value and true value.,4,4,4.0,4
3811,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,It is the mean/average of squared errors.,4,4,4.0,4
3812,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,It Tells you how close a regression line is to set of points,3,3,3.0,3
3813,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,Mean squared error (MSE) measures the average squared difference between the estimated values and the actual value.,4,4,4.0,4
3814,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,mean squared error means difference between the excepted output to the actual output,3,3,3.0,3
3815,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,Mean squared error measures the average of error squares.,3,2,2.5,3
3816,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,"MSE = mean squared error 
It is squared difference between actual value and mean value/total no.of values",5,5,5.0,5
3817,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,MSE is defined as Mean or Average of the square of the difference between actual and estimated values.,5,5,5.0,5
3818,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,MSE measures the average of error squares.The average squared difference between the estimated values and true value.,5,5,5.0,5
3819,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,Square of the difference between the actual value and predicted value.,2,2,2.0,2
3820,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,Summation (y-y^)^2/n,4,4,4.0,4
3821,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,Tells how to close a regerssion line is to set a point,3,3,3.0,3
3822,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,"the average 
squared difference between the estimated values and true value. ",4,4,4.0,4
3823,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,The mean square error is is determined by it is the average of of defence of squared actual value to the value that is expected,4,3,3.5,4
3824,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,"The Mean Squared Error (MSE) or Mean Squared Deviation (MSD) of 
an estimator measures the average of error squares i.e. the average 
squared difference between the estimated values and true value. It is 
a risk function, corresponding to the expected value of the squared for loss.",5,5,5.0,5
3825,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,"The Mean Squared Error (MSE) or Mean Squared Deviation (MSD) of 
an estimator measures the average of error squares i.e. the average 
squared difference between the estimated values and true value. It is 
a risk function, corresponding to the expected value of the squared 
error loss.",5,5,5.0,5
3826,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,"The Mean Squared Error (MSE) or Mean Squared Deviation (MSD) of 
an estimator measures the average of error squares i.e. the average 
squared difference between the estimated values and true value. It is 
a risk function, corresponding to the expected value of the squared 
error loss.",5,5,5.0,5
3827,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,"The Mean Squared Error (MSE)of 
an estimator measures the average of error squares i.e. the average 
squared difference between the estimated values and true value. It is 
a risk function, corresponding to the expected value of the squared 
error loss.",5,5,5.0,5
3828,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,"The Mean Squared Error is a measure of the average 
squared difference between the estimated values and true value",5,5,5.0,5
3829,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,5,5,5.0,5
3830,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,"The Mean Squared Error of 
an estimator measures the average 
squared difference between the estimated values and true value. ",5,5,5.0,5
3831,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,the MSE is a measure of the quality of an estimator,1,1,1.0,1
3832,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,The MSE is a measure of the quality of an estimator.,1,1,1.0,1
3833,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,The MSE measures the average of error squars which means the average squared difference between True value and Estimated value,4,4,4.0,4
3834,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,The square of the difference between the actual value and the predicted value of the data ,4,4,4.0,4
3835,BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,Used loss function for regression,1,1,1.0,1
3836,BasicML042,"The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC."," Accuracy, Recall, Precision, and F1- Score",4,4,4.0,4
3837,BasicML042,"The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.","1.Accuracy
2.Confusion Matrix
3.Log-loss",4,3,3.5,4
3838,BasicML042,"The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.",Accuracy,1,1,1.0,1
3839,BasicML042,"The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.",Accuracy and precision,3,2,2.5,3
3840,BasicML042,"The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.",Accuracy and precision ,2,2,2.0,2
3841,BasicML042,"The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.",Accuracy and prediction,1,1,1.0,1
3842,BasicML042,"The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.","Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.",5,5,5.0,5
3843,BasicML042,"The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.","Accuracy, Recall, Precision, and F1- Score",4,4,4.0,4
3844,BasicML042,"The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.","Accuracy,precision,",2,2,2.0,2
3845,BasicML042,"The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.","Accuracy.
Confusion Matrix.
Precision, Recall, and F1 score.
ROC AUC.
Log-loss.",5,5,5.0,5
3846,BasicML042,"The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.",Continous dataset,0,0,0.0,0
3847,BasicML042,"The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.",do not no madam,0,0,0.0,0
3848,BasicML042,"The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.",F1 score,1,1,1.0,1
3849,BasicML042,"The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.","Mean square error
Root. Mean square error
Mean absolute error",0,0,0.0,0
3850,BasicML042,"The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.","PRecision, recall, accuracy, which can be calculated from confusion matrix",3,3,3.0,3
3851,BasicML042,"The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.","Precision, Recall, F1 SCore",3,3,3.0,3
3852,BasicML042,"The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.","The key classification metrics: Accuracy, Recall, Precision, and F1- Score. ",4,4,4.0,4
3853,BasicML042,"The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.","The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.",5,5,5.0,5
3854,BasicML042,"The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.","The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.",5,5,5.0,5
3855,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.","
Import numpy
Take a list of numbers
List=[1, 2, 3, 4, 5]
Arr= numpy.array(List)",5,5,5.0,5
3856,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.","1D array contains elements only in one direction.
Firstly make a list then pass it in numpy.array()
a= no.array([list])",5,4,4.5,5
3857,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.","Accuracy, precision and sensitivity",0,0,0.0,0
3858,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.","arange, array",2,1,1.5,2
3859,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.",By important NumPy as np and then using arrange ,2,2,2.0,2
3860,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.",By using array(),1,0,0.5,1
3861,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.","Conversion from other Python structures (i.e. lists and tuples)

Intrinsic NumPy array creation functions (e.g. arange, ones, zeros, etc.)

Replicating, joining, or mutating existing arrays

Reading arrays from disk, either from standard or custom formats

Creating arrays from raw bytes through the use of strings or buffers

Use of special library functions (e.g., random)

",5,5,5.0,5
3862,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.","either of the array(), arange() or linspace() numpy functions.",4,4,4.0,4
3863,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.",first importing the numpy library ad np after that using function np.arange( ) it will print  our one dimensional array.,3,3,3.0,3
3864,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.","Import bumpy as np
X=no.arange(3,10,2)
Print(x)",4,3,3.5,4
3865,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.","import numpy 
l=np.array([0, 1, 2, 3, 4, 5, 6, 7, 8, 9])
print(l)",4,4,4.0,4
3866,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.","import numpy as np
a=np.array([1,2,3])
print(a)",4,3,3.5,4
3867,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.","Import numpy as np
np.array()",2,2,2.0,2
3868,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.","import numpy
take a list of numbers
array = numpy.array(list)
List of numbers can be  like [1,2,3]",4,4,4.0,4
3869,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.","Import numpy
Take a list of numbers
List=[1,2,3,4]
Arr=numpy.array(List)",5,5,5.0,5
3870,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.","Importing the module 
Creating the list 
Creating 1D array",2,1,1.5,2
3871,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.","importing the module
creating the list 
creating 1-d array 
",1,1,1.0,1
3872,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.",ndarray[],0,0,0.0,0
3873,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.",np.array(),1,1,1.0,1
3874,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.","One dimensional array contains elements only in one dimension. In other words, the shape of the NumPy array should contain only one value in the tuple.",4,4,4.0,4
3875,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.","One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.

To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.",5,5,5.0,5
3876,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.","One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.",5,5,5.0,5
3877,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.","pip install numpy
import numpy as np
np.array([3,2])",3,3,3.0,3
3878,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.","The 1D array creation functions e.g. numpy.linspace and numpy.arange generally need at least two inputs, start and stop.

>>> np.arange(10)
array([0, 1, 2, 3, 4, 5, 6, 7, 8, 9])
>>> np.arange(2, 10, dtype=float)
array([ 2., 3., 4., 5., 6., 7., 8., 9.])
>>> np.arange(2, 3, 0.1)
array([ 2. , 2.1, 2.2, 2.3, 2.4, 2.5, 2.6])",5,5,5.0,5
3879,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.","To create 1D array we can use array() Or arrange() function. First import array function. 
a=np.array([1, 2,4]) 
print(a) 
Output:[1,2,4]",5,5,5.0,5
3880,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.","To create an 1d array, we can pass a list, tuple or any array-like object into the array() method, and it will be converted into an 1d array",4,3,3.5,4
3881,BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.",We can create a one dimensional array by indicating the size of the array for that first we have to import numpy and we can give any some my list is equals to some values and array is equals to my list this array will contain the one dimensional array,5,5,5.0,5
3882,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart"," Box plot,Histograms,,scatter plot,Violion plot",4,4,4.0,4
3883,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Bar chart
Pie chart
Pareto chart",3,3,3.0,3
3884,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","bar charts, histograms, pie charts, Frequency Distrubution  Tables",3,3,3.0,3
3885,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart",barchart piechart histogram,3,2,2.5,3
3886,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Barchart, violinplot ,histogram and heatmap",4,4,4.0,4
3887,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart",bargraph histograph,2,2,2.0,2
3888,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart",Box plot and dot plot are used for doing Univariate analysis on quantitative data,2,2,2.0,2
3889,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Box plot, histogram,scatter plot, violin plot.",4,4,4.0,4
3890,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Box plot,Histograms,,scatter plot,Violion plot",5,5,5.0,5
3891,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Box plot,Histograms,,scatter plot,Violion plot .",5,5,5.0,5
3892,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Box plot,Histograms,Scatter plot,violion plot",4,4,4.0,4
3893,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","boxplot , scatter plot , histograms , violin plot",4,4,4.0,4
3894,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart",Dot plot and line  plot ,2,2,2.0,2
3895,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart",For the univariate analysis we can use histogram scatter plot and box plot and villion plot,4,4,4.0,4
3896,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Frequency distribution tables,
Bar charts,
Histograms,
Pie charts.",4,3,3.5,4
3897,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Frequency distribution tables.
Bar charts.
Histograms.
Pie charts.",3,3,3.0,3
3898,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Frequency distribution tables.
Bar charts.
Histograms.
Pie charts.",4,3,3.5,4
3899,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Histogram,bar graph,IQR",3,3,3.0,3
3900,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Histogram,scatterplot",2,2,2.0,2
3901,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Histograms, linear plots, bar graphs",3,3,3.0,3
3902,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","histplot,barpklot etc..,",1,1,1.0,1
3903,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart",Scatter plot Line plot swarm plot strip plot,4,4,4.0,4
3904,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Scatter Plot, Histogram, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart",5,5,5.0,5
3905,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart",5,5,5.0,5
3906,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart",5,5,5.0,5
3907,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Scatter Plot, Line Plot, Strip plot, Swarm Plot, Historgrams, Bar Chart, Pie chart",5,5,5.0,5
3908,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Scatter Plot, Line Plot, Strip plot, Violin Plot, Bar Chart, Pie chart",5,5,5.0,5
3909,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Scatter plot, mean plot, dot plot",2,2,2.0,2
3910,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Scatter plots
Historgram",2,2,2.0,2
3911,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Strip plot, dot plot",2,2,2.0,2
3912,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart",The swarm plot,1,1,1.0,1
3913,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Univariate scatter plot
Line plot
Strip plot
Swarm plot",3,3,3.0,3
3914,BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart","Univariate statistics summarizes the only one variable at a time.Box plot,Histograms,,scatter plot,Violion plot .",5,5,5.0,5
3915,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency., a graphical representation that organizes a group of data points into user-specified ranges.,4,3,3.5,4
3916,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency., histogram is a graphical representation that organizes a group of data points into user-specified ranges,4,4,4.0,4
3917,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,a graphical representation of data in a color coded system,0,0,0.0,0
3918,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,A graphical representation that operates a group of data points into specified ranges,3,3,3.0,3
3919,BasicML045,A histogram is basically used to represent data provided in a form of some groups.It is accurate method for the graphical representation of numerical data distribution.It is a type of bar plot where X-axis represents the bin ranges while Y-axis gives information about frequency.,"A histogram  is a graphical  representation  that  organizes  a group  of data  points  into  userspecified  ranges.  Similar  in  appearance  to  a  bar graph,  the histogram  condenses  a data  series  into  an  easily interpreted  visual  by  taking  many  data  points  and  grouping  them  into bins",5,5,5.0,5
