QuestionID,StudentAnswer,Score1,Score2
BasicML049,Train_test_split() is afunction in sklearn model selection for splitting data arrays into two subsets.for training data and for testing data,5,5
BasicML049,train_test_split() method is used to determine the perfomance of an machine algorithm,0,0
BasicML019,Training a machine using labelled datasets.,2,2
BasicML019,Training a machine using labelled datasets. ,2,2
BasicML027,Training model without labeled data set,2,1
BasicML019,Training the machines and importing desired characteristics and properties to a machine,2,2
BasicML019,Trainning the machine with labels.,0,0
BasicML022,True positive/True positive+ False positive,3,3
BasicML022,True positive/true positive+false positive,3,3
BasicML022,TruePositives/FalsePositives+TruePositives,3,3
BasicML026,TRUEPOSITIVES+TRUENEGITIVITES/TRUEPOSITIVES+TRUENEGITIVITES+FALSE POSITIVITES+FALSE NEGATIVITIES,4,4
BasicML032,Unique() method is used to extract the unique values for the columns.,4,4
BasicML032,Unique() method is used to extract the unique values from columns,4,4
BasicML011,"Univariate discuss about one variable
Bivariate about two variables
Multivariate about more than two variables",4,3
BasicML011,"Univariate involves only one variable analysis, where bivariate statistics compare two variables and multivariate contains more than two variables comparison. ",5,5
BasicML011,"Univariate means using one variable at a time
Bivariate means comparing two variables
Multivariate means comparing more than two variables",5,4
BasicML011,"Univariate plots visualize only one variable at a time, Bivariate plots can visualize and compare two variables and Multivariate plots can summarize more than two variables.",5,5
BasicML011,"Univariate plots visualize only one variable at a time, Bivariate plots can visualize and compare two variables and Multivariate plots can visualize more than two variables.",5,5
BasicML037,"Univariate plotting can be done through Bar Chart, Line Chart, Area chart, Histogram, violin plot.",5,5
BasicML037,"Univariate plotting can be done through Bar Chart, Line Chart, Area chart, Histogram.",5,5
BasicML044,"Univariate scatter plot
Line plot
Strip plot
Swarm plot",3,3
BasicML011,"Univariate statistics summarize only one variable 
Bivariate statistics summarize two variable 
Multivariate statistics summarize more than two variable ",5,5
BasicML044,"Univariate statistics summarizes the only one variable at a time.Box plot,Histograms,,scatter plot,Violion plot .",5,5
BasicML011,"Univariate summariaze only one variable at a time
Bivariate statistics compare 2 variables
Multivariate compare more than 2 variables",5,5
BasicML011,"univariate summarize only one variable.
Bivariate compare two variables.
Multivariate compare more than two variables",5,5
BasicML011,"Univariate summarizes one variable, bivariate summarizes two variables and multivariate summarizes  more than three variables for statistics",5,5
BasicML011,"Univariate:only one variable is taken and plotted.
Bivariate:two variables are compared and plotted.
Multivariate:more than two variables are compared and plotted.",5,5
BasicML011,"univariate---looks at one variable
bivariate----looks at two variable
multivariate---looks at more than two variables",4,3
BasicML011,"univariate-one, bivariate-two, multivariate-three",2,2
BasicML011,"Univariate-statistics summarize only one variable at a time.
Bivariate-statistics compare two variables.
Multivariate-statistics compare more than two variables",5,5
BasicML027,Unsupervised learning also known as unsupervised machine learning uses machine learning algorithms to analyze and cluster unlabeled datasets,4,4
BasicML027,"unsupervised learning approaches are clustering, dimensionality reduction and it can applied in Computer Vision, Medical Imaging, Recommendation Engines etc.",3,3
BasicML027,"Unsupervised learning is a kind of machine learning where a 
model must look for patterns in a dataset with no labels and 
with minimal human supervision.",4,4
BasicML027,Unsupervised learning is a kind of machine learning where a model must look for patterns in a data set with no labels and with minimum human supervision,5,4
BasicML027,Unsupervised learning is a kind of machine learning where a model must look for patterns in a dataset with no labels and with minimal human supervision,4,3
BasicML027,Unsupervised learning is a sub category of learning where we do not use labled data.,2,2
BasicML027,Unsupervised learning refers to the use of artificial intelligence (AI) algorithms to identify patterns in data sets containing data points that are neither classified nor labeled,4,3
BasicML027,Unsupervised learning refers to the use of artificial intelligence (AI) algorithms to identify patterns in data sets containing data points that are neither classified nor labeled.,4,3
BasicML027,Unsupervised learning refers to the use of artificial intelligence (AI) algorithms to identify patterns in data sets containing data points that are neither classified nor labeled. ...,5,4
BasicML027,Unsupervised learning refers to the use of artificial intelligence (AI) algorithms to identify patterns in data sets containing data points that are neither classified nor labeled. ...,5,4
BasicML027,"Unsupervised learning used machine learning algorithms to analyze and clused unlabeled datasets. These algorithms discover hidden patterns or data groupings without the need for human intervention. Common unsupervised learning approaches are clustering, dimensionality reduction and it can applied in Computer Vision, Medical Imaging, Recommendation Engines etc.",5,5
BasicML027,"Unsupervised learning uses machine learning algorithms to analyze and cluser unlabeled datasets. These algorithms discover hidden patterns or data groupings without the need for human intervention. some of the unsupervised learning approaches are clustering, dimensionality reduction and it can applied in Computer Vision, Medical Imaging, Recommendation Engines etc.",5,5
BasicML027,"Unsupervised learning, also known as unsupervised machine learning, uses machine learning algorithms to analyze and cluster unlabeled datasets",4,4
BasicML027,unsupervised machine learning uses machine learning algorithms to analyze unlabeled datasets.,3,3
BasicML046,"Used for bolean expression
If expression is null then it shows true 
If expression is not null then it shows false ",5,5
BasicML018,Used for graphical representations etc,1,1
BasicML027,Used for non-lableling data ,1,1
BasicML019,used labeled datasets to analyse data and predict output accuratly,3,3
BasicML041,Used loss function for regression,1,1
BasicML046,Used to fill the missing values in the data.,0,0
BasicML046,Used to get missing values in a data,2,2
BasicML015,"Used to read CSV files
Used for cleaning the data
Used to fill null values",3,3
BasicML049,Used to seperate the data into two forms one for training and another for testing or validation,5,5
BasicML045,used to show the data into pictorial form,0,0
BasicML010,Using drop function..,2,2
BasicML010,Using drop() down technique,1,1
BasicML004,"Using head function
(Dataset_name.head())",5,5
BasicML004,Using head() method,5,5
BasicML013,using the method .read_csv(),3,3
BasicML039,Value that has a higher frequency in given set of values.,4,4
BasicML039,Value which appears more frequently is called mode.,4,3
BasicML030,Visualization helps us to the understandings of data entirely through plots and graphs interpreting.,2,2
BasicML005,We can  create a notebook and write program s .,1,1
BasicML023,We can  do operation on matrices,1,1
BasicML005,We can combine both code and text in the Google colab notebook,4,3
BasicML043,We can create a one dimensional array by indicating the size of the array for that first we have to import numpy and we can give any some my list is equals to some values and array is equals to my list this array will contain the one dimensional array,5,5
BasicML016,we can observe relationship between two numeric terms,3,2
BasicML005,We can run the code and write the text related to that code.,2,1
BasicML030,"We can spot patterns, identify trends and find outliers in the data.",3,3
BasicML005,"We can write code into it we can push it into Git hub if necessary and can save them in our drives and also has better options such as saving a copy ,in drive and also in github",4,4
BasicML032,We have to use the unique ()method to extract the unique values from the columns.The pandas library in python can easily help us to find unique data,5,5
BasicML032,"we have to use the unique() method to extract the unique values 
from the columns. The Pandas library in Python can easily help us 
to find unique data",5,5
BasicML032,"we have to use the unique() method to extract the unique values 
from the columns. The Pandas library in Python can easily help us 
to find unique data",5,5
BasicML032,"we have to use the unique() method to extract the unique values 
from the columns. The Pandas library in Python can easily help us 
to find unique data",5,5
BasicML032,We have to usethe unique() method to extarct the unique values from the columns... And it is also hep us to find the unique data,5,5
BasicML032,We have use the unique method to extract the unique values from the columns.The pandas library can be very useful to find the unique data. ,5,5
BasicML010,We use dataFrame.drop() and inside them we use will keep the  required things which we want  to delete,5,5
BasicML013,We use read_csv () method,3,2
BasicML013,We use read_csv method,3,3
BasicML032,we use the unique() method to take the unique values from columns.the pandas library will help us to find unique data.,5,5
BasicML027,When we train a model only with input  it comes under unsupervised learning,2,2
BasicML039,Which comes more frequently in data set,3,3
BasicML006,Which contains rows and columns with a varying data,1,2
BasicML006,Which contains the data of related matter.,1,2
BasicML039,Which has a high frequency or appears more frequently is called mode,5,4
BasicML039,"which has a high frequency or appears more frequently is called mode or 
modal value",5,5
BasicML039,Which has high frequency is called mode,3,3
BasicML047,which is nominal,0,0
BasicML025,With the help Cross-validation we train our model using the subset of the data-set ,3,2
BasicML027,Without labeled dataset training model,2,1
BasicML040,yes,3,3
BasicML040,Yes,3,3
BasicML040,yes,3,3
BasicML040,Yes,3,3
BasicML040,Yes,3,3
BasicML040,"Yes 
To draw plots",3,3
BasicML002,"Yes .., because it contains lots of courses usefull to us . We have to write code there. And earn certificates also.it has lots of data sets which r usefull to do while eda process and others.",4,4
BasicML002,Yes because it offers free courses and serves as a platform for many competitions. ,5,5
BasicML002,"Yes I do, because kaggle is a good platform to learn Machine learning.it produces easy operations. The content in the kaggle is very clear and understandable.In kaggle we can write the code we can implement the code.We can participate in some competitions in kaggle .",5,4
BasicML040,"yes seaborn needs matplotlib, because it is used to draw the plots.",4,4
BasicML002,"Yes, because it helps us to learn lot of course s like python , pandas etc... ",3,3
BasicML002,"Yes, because it provides datasets to visualise the code even we can write the code on it . It provide notebook etc..,",3,3
BasicML002,"Yes, because it provides valuable information for one who are interested in the field of artificial intelligence and way it provides courses are very useful",4,3
BasicML002,"Yes, it is helpful and easier to understand provide us to learn a lot.",3,2
BasicML040,"yes, seaborn needs matplotlib",4,4
BasicML040,"yes,for plotting graphs",3,3
BasicML002,"Yes,it's a large platform where we find vast things to get learned and can provides us data. ",4,4
BasicML040,"yes,Seaborn is a library of python and it uses for visualising the data based on matplotlib",4,4
BasicML040,"Yes,seaborn uses matplotlib to draw the visualizations.",3,3
BasicML002,Yes. As we can learn new language course for free,3,2
BasicML002,Yes. Because it is good for beginners .all the content is given clearly and an excercise is given to practice.,4,3
BasicML040,Yes. First matplotlib should be installed,4,4
BasicML040,Yes. Seaborn is also a Python library used for plotting graphs with the help of matplotlib.,5,5
BasicML002,"Yes.Because it provide lot of courses, computations .",3,2
BasicML010,"You can use the drop function to delete rows and columns in a 
Pandas DataFrame.",5,5
