QuestionID,StudentAnswer,Score1,Score2
PythonQ056,"Easy to understand,
reduces the code length",5,5
PythonQ056,"Easy to understand,
reduces the code length",5,5
PythonQ056,"Easy to understand,
reduces the length of the code",5,5
PythonQ051,"Exception are some disturbances in the program.
When these exceptions are occured compiler throws an error and it cannot proceed further without we handle it (exception handling)",5,5
PythonQ051,Exception is nothing but a kind of error which occurs during the execution of a program and it interrupts the flow of the program.,5,5
PythonQ051,exception occurs during the execution of a program that disrupts the actual flow of the programming instructions,5,5
PythonQ052,"expect
finally
try
else
",5,5
PythonQ064,"Explicit type conversion is converted by users according to the required data type.various functions are int(),float(),str(),bin(),lst(),hex(),Oct()",5,5
PythonQ064,Explict type conversion is the conversion that happens by the order given by the user .In other words users are forcing python interpreter to convert one type of data into another data type. Examples are int() str() float(),5,5
PythonQ062,"Expression means it is a combination of operator and variable or operator and constant example of operator and variable is m+n here m,n is variable, + is operator",5,5
PythonQ068,"False
None
True
else
continue
finally
for
from
is
return
try
while
with
yeild
is 
",5,5
PythonQ025,"few of the commonly used built-in python modules are : numpy, pandas, math, re, seaborn",5,5
PythonQ025,"few python modules are numpy, pandas, math, re, itertools",5,5
PythonQ022,"For obtaining the numbers from 50 to 500,we use ""for"" loop through range() function.
for i in range(50,501):
    print(i)",5,5
PythonQ049,formal parameters are the  identifiers used in a method to stand for the actual value that is passed into the method by a caller.,5,5
PythonQ049,Formal parameters are the parameters specified in the function header while defining the function.,5,5
PythonQ049,Formal parameters are the parameters written in the function header while defining the function.,5,5
PythonQ049,Formal parameters are the parameters written in the function header.,5,5
PythonQ049,Formal parameters are the variables defined by the function that receives values when the function was called,5,5
PythonQ039,Function calling itself is called recursion.,5,5
PythonQ002,function contains set of instructionss which does a particular task,5,5
PythonQ002,Function is used to perform specific task.,4,5
PythonQ002,Functions are the set of instructions together to produce a specified output.Function produce code reusability.we can use the code again and again.,4,5
PythonQ037,Generally when we call a function with arguments then if we just pass the arguments without mentioning their variables in function call then the arguments will be assigned to the specific variable in the function definition by their respective position. ,5,5
PythonQ004,"Global variables are variables whose scope is everywhere in the program and has a life time upto the end of the execution of the program
In functions we can access global variables through a keyword global
Local variables are variables whose scope is just in the function where it was declared and has life time upto the execution of the program in function.
Global variables are variables stored in main memory and local variables are stored just in memory which is allocated to the function where they were declared .",5,5
PythonQ020,"High-Level Language
Easy to code
Free and Open Source
Object-Oriented Language
Extensible feature
Python is Portable language
Python is Integrated language",5,5
PythonQ039,If the function calls itself  it is known as recursion.,5,5
PythonQ046,If the program does not have return statement it returns none,5,5
PythonQ065,"If, else, elif, nested-elif are different types of conditional statements in python",5,5
PythonQ068,"If, while, and, or, is, while, else, lambda, int, float, as, elif, del,assest True, False, None",5,5
PythonQ038,"if_expression if condition else else_expression. For example, a if a>b else b gives largest of a, b.",5,5
PythonQ038,"if_expression if condition else else_expression. For example, a if a>b else b gives maximum of a, b.",5,5
PythonQ038,"if_expression if condition else else_expression. For example, a if a>b else b gives maximum of a, b.",5,5
PythonQ038,"if_expression if condition else else_expression. For example, x if x>y else y gives largest of x, y.",5,5
PythonQ038,"if_expression if condition else else_expression. For example, x if x>y else y gives largest of x, y.",5,5
PythonQ038,"if_expression if condition else else_expression. For example, x if x>y else y gives maximum of x, y. These statements can be nested one inside the other.",5,5
PythonQ030,In a given list of numbers we use min() function to find the least value of the elements in the list. And max() function to find largest value,5,5
PythonQ024,"In python there are two types of division operators
/:- it is used to divide two numbers genrally gives floating point value
//:-it is also used to divide two numbers generally gives a integer value",5,5
PythonQ067,"In python there is syntax called if-elif-else.
It is ladder type of syntax in which we can write a group of conditions line by line  using if in starting and continuing with belief and ending with else.
The code resembles ladder type of look .
The python interpreter  checks condition  line by line and excites when it is true .",4,5
PythonQ047,"In Python, we generally use Lambda Functions as an argument to a higher-order function (a function that takes in other functions as arguments). For Example, These are used together with built-in functions like filter(), map(), and reduce(), etc,",5,5
PythonQ047,"In Python, we generally use Lambda Functions as an argument to a higher-order function . For Example, These are used together with built-in functions like filter(), map(), and reduce(), etc,",5,5
PythonQ047,"In Python, we generally use Lambda Functions as an argument to a higher-order function . For Example, These are used together with built-in functions like filter(), map(), min(), max() and reduce(), etc,",5,5
PythonQ068,"int , input , True , False , None , else , if , elif , while , for , in , is , from , break , not , or , and , as",5,5
PythonQ027,"Interpreter translates just one statement of the program at a time into machine code. ... Compiler scans the entire program and translates the whole of it into machine code at once. An interpreter takes very less time to analyze the source code.
",5,5
PythonQ028,isnumeric() method of string can be empoyed def check_numeric_string(str): return str.isnumeric(),5,5
PythonQ031,Istrip()method is used to remove all  whitespaces in string,5,5
PythonQ046,"it is ""None""",5,5
PythonQ002,It is a block of code performs certain task,4,5
PythonQ002,It is a reusable block of code that performs a specific task ,5,5
PythonQ010,"It is an membership operator, it tests if the given sequence is present or not. For eg: x in y",5,5
PythonQ013,"It is an unordered data structure with elements separated by a comma and stored as a key-value pair. It is enclosed within curly brackets. 
{Key:value}",5,5
PythonQ006,It is defined as the machine to convert a programming language into machine language to perform computations,5,5
PythonQ010,It is membership operator which tells about whether the element is inside the collection object or not,5,5
PythonQ015,It is the process of converting data from one data type to another.there are two ways .they are: implicit and explicit type coversions.,5,5
PythonQ039,It is the process of defining a problem in terms of itself.,5,5
PythonQ048,It is the time duration for which memory is allocated to store it,5,5
PythonQ045,it returns the count of how many times the given object occurs in a list,5,5
PythonQ030,It returns the minimum and maximum values for example we can use those in lists to return the min and max values,5,5
PythonQ006,It translates source code written in high-level language to machine level language which can be understood by CPU. ,5,5
PythonQ021,Iterative functions perform better than recursive functions because iterative functions iterate the loop in a less time while the recursive functions takes more time while recalling at the time of execution ,5,5
PythonQ050,Keyword arguments are the actual arguments that are identifiable by the specific parameter names when passed into a function. ,5,5
PythonQ050,"Keyword arguments are the actual arguments that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",5,5
PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",5,5
PythonQ011,"Lambda function,in a single line.
 Ex:{X:X in for i in range(0,6)}",5,5
PythonQ029,len() built-in function is used find length of any datastructure in python,5,5
PythonQ029,len() function gives the length of the string.,5,5
PythonQ029,len() function is used,5,5
PythonQ043,"List = [ ]
Set = set(List)",5,5
PythonQ003,List are mutable and denoted by square brackets []and tuple are  immutable and denoted by brackets () . ,5,5
PythonQ053,"List Comprehension is an easy technique to create lists in a single line from other iterables like String, tuple, dictinary, sets. ",5,5
PythonQ053,"List Comprehension is an easy technique to create lists in a single line from other iterables like String, tuple, dictinary, sets. It is an elegant way to define and create lists. It is generally more compact and faster than normal functions and loops for creating list. ",5,5
PythonQ053,"List Comprehension is an easy technique to create lists in a single line from other iterables like String, tuple, dictinary, sets. It is an elegant way to define and create lists. List comprehension is generally more compact and faster than normal functions and loops for creating list. ",5,5
PythonQ053,"List Comprehension is an easy technique to create lists in a single line from other iterables like String, tuple, dictinary, sets. It is an elegant way to define and create lists. List comprehension is generally more compact and faster than normal functions and loops for creating list. ",5,5
PythonQ053,List comprehension is an elegant way to define and create lists. List comprehension is generally more compact and faster than normal functions and loops for creating list.,5,5
PythonQ053,List comprehension is an elegant way to define and create lists. List comprehension is generally more compact and faster than normal functions and loops for creating list.,5,5
PythonQ053,"List comprehension is an elegant way to define and create lists. List comprehension is generally more compact and faster than normal functions and loops for creating list. It is an easy technique to create lists in a single line from other iterables like String, tuple, dictinary, sets.",5,5
PythonQ053,"List comprehension is one of the most popular Python comprehension. It allows us to create a new list of elements 
that satisfy a condition from an iterable. An iterable is any Python construct that can be looped over like 
lists, strings, tuples, sets. In list comprehensions we use square brackets.",5,5
PythonQ053,"List comprehension is the most popular Python comprehension. It allows us to create a new list of elements 
that satisfy a condition from an iterable",5,5
PythonQ053,List comprehension is an elegant way to define and create lists based on existing lists. List comprehension is generally more compact and faster than normal functions and loops for creating list.,5,5
PythonQ053,"List comprehensions are used for creating new lists from other iterables like tuples, strings, arrays, lists, etc. A list comprehension consists of brackets containing the expression, which is executed for each element along with the for loop to iterate over each element.",5,5
PythonQ003,"List elements are mutable but tuple elements are immutable
Lists occupy more space and memory than tuples",5,5
PythonQ003,"List in python is an mutable python data structure and used to store multiple data types in an identifier.
Tuple in python is immutable python data structure same as like list except mutability.
And the main difference between them is tuple is faster than list to access elements inside because of continuous storage in memory unlike in list.",5,5
PythonQ003,"List is a bulit in function
Tuple is also a bulit in function

List is mutable
Tuple is immutable

List allows duplicates
Tuple allows duplicates


Ex:(1,2,3)
Ex:[1,2,3]",5,5
PythonQ003,"List is a mutable data structure, whereas tuple is an immutable data structure. 
Usually  the predefined methods return a new object when performed on a tuple, it cannot be changed inplace. 
Example: We cannot perform sort on a tuple as the sort method changes the object in place, and a tuple is immutable. 
Sorted can be performed as it returns a new value.",5,5
PythonQ003,"List is a sequence of values which are enclosed in square brackets. Lists are mutable and heterogeneous.
Tuples are a sequence of values which are homogeneous and immutable. The values are enclosed in square brackets",5,5
PythonQ003,"List is mutable . Tuples are immutable.
Lists have more built-in functions compared to tuples.
Tuples works faster than lists
Tuples are represented with ()
Lists are represented with []",5,5
PythonQ003,"List is mutable and it is represented using square brackets [ ]
Tuple is immutable and it is represented using ()",5,5
PythonQ003,"List is mutable and tuple is immutable
List can take much memory to store and tuple can take less memory to store ",5,5
PythonQ003,"List is mutable and tuple is immutable
List consumes more memory .tuple consumes more memory
Itertaion takes more time in list
Itertaion takes more fast in tuple",5,5
PythonQ003,List is mutable and tuple is immutable. Both are ordered collection of elements,5,5
PythonQ003,"List is mutable object i.e., changeable where as tuples are immutable can't be changed. Tuples occupy less memory when compared to lists. Occurence of errors in tuples is rare.",5,5
PythonQ003,List is mutable whereas tuple is immutable.list needs more memory but tuples need less memory comparitively.,5,5
PythonQ003,List is mutable while tuple is immutable. We can add or remove items from lists but we can not apply those operations on tuple. Tuples are faster compared to lists. Tuples have fixed length while lists do not have fixed length. ,5,5
PythonQ003,"List: 1) mutable
         2) require  more memory
         3) can perform many operations and 
             methods
         4) represented by [ ]
Tuple:1) immutable
           2) require less memory
           3) can perform only few operations 
             because they are immutable
           4) represented by ()",5,5
PythonQ003,"Lists are mutable, tuples are immutable lists are represented by square brackets, tuples are represented by open brackets",5,5
PythonQ003,Lists are the comma separated values with square brackets and tuples are comma separated values with round brackets.lists are mutable i.e we can change the content when ever necessary and tuples are immutable which means that the content cannot be changed once created.list consume more memory and tuple consume less memory.list objects cannot be used as keys for dictionaries and tuple objects are used as keys for dictionaries.,4,5
PythonQ003,"Lists is mutable whereas tuples is immutable
Lists has many inbuilt functions compared to tuples
Lists is ordered and tuples is unordered
Lists is memory allocation is fast compared to tuples
List has large size compared to tuples

",5,5
PythonQ061,"Literals are of five types in python. They are :
1) Numerical (Common)
2) Collection - includes set{ }, tuple( ), list[ ], dictionary{ : : : }
3) Boolean (True{1} or False{0})
4) String ("" "", ' ' etc...)
5) Special",5,5
PythonQ004,local variable can be accessible only inside the function whereas Global variable can be accessible from anywhere in the code.,5,5
PythonQ004,Local variable is declared inside a function whereas global variable is declared outside a function.  Local variable can be accessed only inside the function in which it is declared.  Whereas global variable can be accessed anywhere in the program ,5,5
PythonQ004,"Local variable is mutable(defined or changed inside a function body)
Global variable is immutable(defined outside a body/function)",5,5
PythonQ004,"Local variables are those which are inside the function as well global variables are variables which are out side the function. Local variables are destroyed after calling the function i.e., can't be accessed outside the function. Global variables can be used in any function throughout a python file.",5,5
PythonQ009,lower() method is used to convert it into the lower case,5,5
PythonQ031,lstrip() is used to remove all leading whitespaces in string.,5,5
PythonQ031,lstrip() method of string is used to remove whitespaces in a string,5,5
PythonQ031,lstrip() method removes whitespaces in string which are at the beginning of the string.,5,5
PythonQ031,lstrip() method removes whitespaces in string.,5,5
PythonQ025,"Math
Pandas
Numpy
Matplotlib
Seaborn",5,5
PythonQ025,"math
string
time
random
pickle 
os",5,5
PythonQ030,max() function is used to find the largest value in a list of values.And min() function is used to find the lowest value in a list. ,5,5
PythonQ030,"Max() function is used to find the largest value in a list
Min() function is used to find the lowest value in a list.",5,5
PythonQ030,"max() returns largest value of a list 
min() returns smallest value of a list",5,5
PythonQ030,"min - returns minimum value of the sequence.
max - returns maximum value of the sequence.",5,5
PythonQ030,Min () is used to find lowest value and max() function is used to find largest value of given  inputs.,5,5
PythonQ030,"Min function used to know the small value
Max function used to know the large value.",5,5
PythonQ030,min gives the min val;ue in the given list of elements and max gives the max value in the gioven list of elements,5,5
PythonQ030,min gives the minimum value of dataset and max gives the maximum value of dataset ,5,5
PythonQ030,min gives the minimum value whereas max function gives maximum value,5,5
PythonQ030,min( ) function is used to return the minimum value and max( ) function is used to return the maximum value,5,5
PythonQ030,"Min()  is used to find smallest value in the given list
Max() is used to find maximum value in the given list",5,5
PythonQ030,"Min() - used to find least value 
Max() - used to find largest value",5,5
PythonQ030,"Min() function gives the minimum value, max() function gives the maximum value of certain data Or some list that we passed",5,5
PythonQ030,Min() function in python is used to find least value of elements in the list and Max() is used to find highest value,5,5
PythonQ030,"min() function in python is used to get the minimum value of a collection. Similarly, max() function is used to get the maximum value of a collection. These functions work over tuples,lists,sets in python. ",5,5
PythonQ030,min() function is used to find lowest value and max() function is used to find highest value,5,5
PythonQ030,"min() function is used to find minimum element in the iterable (i.e,list or tuple).
max() function is used to return the maximum element in the iterable.",5,5
PythonQ030,min() function is used to find the minimum value among a list of elements and max() function is used to find the maximum value of elements among a list of elements,5,5
PythonQ030,"min() function is used to obtain the minimum value of the data.
max() function is used to obtain the maximum value of the data.",5,5
PythonQ030,"min() function returns the minimum element of iterable(i.e., list,tuple) and same max() returns maximum element of list or tuple.",5,5
PythonQ030,min() function used to find lowest value and max() function is used to find  highest  value,5,5
PythonQ030,min() gives least value and max() gives largest value.,5,5
PythonQ030,"Min() gives minimum value
Max() gives maximum values",5,5
PythonQ030,"min() gives the minimum element in list and tuple.
max() gives maximum element in list and tuple.",5,5
PythonQ030,Min() is used to find the lowest value and max() is used to find the largest value,5,5
PythonQ030,"Min() it just prints small value in the data
Max() it just prints large value in the data",5,5
PythonQ030,"min()- minimum value of the values
max()-maximum value of the values",5,5
PythonQ030,"min() returns the minimum value.
max() returns the maximum value.",5,5
PythonQ030,"min()- to find the lowest value in the list
Max()- to find the highest value in the list",5,5
PythonQ030,"Min() used to print minimum value
Max() used t o print maximum value",5,5
PythonQ030,"min()function gives min value of given inputs.
max()function gives max value of given inputs",5,5
PythonQ030,"min()function is used to find the lowest value in a list.
max() function is used to find the largest value in a list",5,5
PythonQ067,"Multi-way decision statements can be written in Python using if-else ladder. if, else, and elif are the three keywords used to write this conditional statement. This statement will have more than one condition. If any of the condition is true, the corresponding body will be executed otherwise else block will be executed.",5,5
PythonQ001,"Mutable data structures are list, dictionary,set.Mutable means which can be changed further.we can make any changes if required.where as immutable mean which cannot be changed again once created.for ex:tuple,string,float.",5,5
PythonQ001,"Mutable data structures are that we can change or edit that data structure. 
Mutable data structures are lists , sets, dictionary",5,5
PythonQ001,"Mutable data structures in python are lists, dictionary, set. ",5,5
PythonQ001,"Mutable i.e they are changeable ex:lists, dictionary their length can be changed.",5,5
PythonQ046,None,5,5
PythonQ046,None,5,5
PythonQ046,None,5,5
PythonQ046,None,5,5
PythonQ046,none,5,5
PythonQ046,None,5,5
PythonQ046,None is returned if there is no return value specified in the function body,5,5
PythonQ046,None is the default return value of the function in python.,5,5
PythonQ061,"Numeric , collection , special , string, boolean literals",5,5
PythonQ061,"Numeric-integer(binary, decimal, octal, hex), float, complex, Boolean, Collections, and special literals",5,5
PythonQ018,"Numpy arrays are faster than Python lists.
Python list occupy more space than Numpy arrays. Numpy arrays has more functions and methods than lists.",5,5
PythonQ018,Numpy data structures perform better in: Size - Numpy data structures take up less space. Performance - they have a need for speed and are faster than lists. Functionality - SciPy and NumPy have optimized functions such as linear algebra operations built in.,5,5
PythonQ025,"numpy, pandas, math, re, itertools, matplotlib, seaborn, scikit-learn",5,5
PythonQ034,"numpy, pandas, matplotlib, scikit-learn, tensorflow, pytorch, keras, scipy",5,5
PythonQ034,"NumPy, Pandas,Matplotlib,Scipy,seaborn are some of the python libraries used for machine learning.",5,5
PythonQ038,"Operation-if- condition- satisfies- else- operation 
Y = 0 if i=0 else 1",5,5
PythonQ025,"Os module
Random module 
Math module 
Collections module 
Statistics module

",5,5
PythonQ025,"os, copy, math, random, csv, itertools, seaborn, numpy, pandas",5,5
PythonQ026,Pass  in python is used to represent an empty block of code. it is syntactically correct.,5,5
PythonQ026,Pass is a statement in python and it is used to represent an empty block of source code.,5,5
PythonQ026,pass is statemen to python majorly used to write a block with zero lines of executatble statements,5,5
PythonQ026,"pass is used when the user does not want any code to execute. user can simply place pass where empty code is not allowed, like in loops, function definitions, class definitions, or in if statements. So using pass statement user avoids this error.",5,5
PythonQ026,Pass statement in python is used to represent an empty block of code (zero lines).,5,5
PythonQ026,pass statement in python is used to represent an empty block of code in loops or functions or classes or if statements.,5,5
PythonQ026,Pass statement in python is used to represent an empty block of code.,5,5
PythonQ026,Pass statement in python is used to represent an empty block of code.,5,5
PythonQ026,Pass statement in python is used to represent an empty block of code.,5,5
PythonQ026,Pass statement in python is used to represent an empty block of python source code.,5,5
PythonQ037,"Positional arguments are arguments that need to be included in the proper position or order. If the argument is not explicitly specified as a keyword argument, then by default position is given importance.",5,5
PythonQ037,"Positional arguments are arguments that need to be included in the proper position or order. The first positional argument always needs to be listed first when the function is called. The second positional argument needs to be listed second and the third positional argument listed third, etc. If the argument is not explicitly specified as a keyword argument, then by default position is given importance.",5,5
PythonQ037,"Positional arguments are arguments that need to be included in the proper position or order. The first positional argument always needs to be listed first, the second positional argument needs to be listed second and the third positional argument listed third, etc. If the argument is not explicitly specified as a keyword argument, then by default position is given importance.",5,5
PythonQ037,"Positional arguments need to be included in the proper position or order. The first positional argument always needs to be listed first, the second positional argument needs to be at second and the third at third, etc. If the argument is not explicitly specified as a keyword argument, then by default position is given importance.",5,5
PythonQ037,"Positional arguments need to be included in the proper position or order. The first positional argument always needs to be listed first, the second positional argument needs to be at second and the third at third, etc. If the argument is not explicitly specified as a keyword argument, then by default position is given importance.",5,5
PythonQ037,"Positional arguments need to be included in the proper position or order. The first positional argument always needs to be listed first, the second positional argument needs to be listed second and the third positional argument listed third, etc. If the argument is not explicitly specified as a keyword argument, then by default position is given importance.",5,5
PythonQ013,"Python Dictionary data structures are unordered collection of elements. Python Dictionary is a mutable object. These are key-value pairs. In python dictionary keys are immutable and values are mutable. These are represented by ""{}"" or dict().",5,5
PythonQ061,"Python has 5 types of literals they are 1. Boolean, 2. String, 3.numeric, 4. Special, 5. Literal ",5,5
PythonQ033,Python programming uses indentation to define a new block,5,5
PythonQ033,Python uses indentation to define a new block. A code block starts with indentation and ends with the first unindented line.,5,5
PythonQ022,"range(50,501) generates a range  containing numbers from 50 to 500. otherwise we can even use list(range(50,501)) to get a list of numbers",5,5
PythonQ022,"range(50,501) generates a range object containing numbers from 50 to 500. We can use list(range(50,501)) to get a list.",5,5
PythonQ042,"Read is used to read only single character from the standard output device, while Console. ReadLine is used to read a line or string from the standard output device.",5,5
PythonQ042,Read method is used the print the all the content in the file whereas readlines is to return the lines in the content in the form list as each line as a item,5,5
PythonQ042,"read() is used to read the total content of file
readlines() is used to read all lines at a time",5,5
PythonQ042,"read() method reads the specified number of bytes from the file..
readlines() method will return all the lines in the file in the form of list",5,5
PythonQ042,read() method returns the entire content of a file in single string whereas readlines() function returns a list of all the lines in a file. ,5,5
PythonQ042,read() method returns the entire content of a file in single string whereas readlines() function returns a list of all the lines in a file. ,5,5
PythonQ042,read() method returns the entire content of a file in single string whereas readlines() function returns a list of all the lines in a file. ,5,5
PythonQ042,"read()-it reads the file and returns each byte in string
readlines()-it returns lines in the form of strings",5,5
PythonQ056,Recursion adds clarity and reduces the time to write and debug code,5,5
PythonQ039,Recursion is a function which can call itself.,5,5
PythonQ021,"recursion is rarely the most efficient approach to solving a problem, and iteration is almost always more efficient. Therefore usually more overhead associated with making recursive calls due to the fact that the call stack is so heavily used during recursion.",5,5
PythonQ039,Recursion is the process of defining something in terms of itself.,5,5
PythonQ039,"Recursion means repitition.
In python language, recursion in functions means, a function calling itself inside the same function.
Eg:- def fun():
             ----------
             fun()",5,5
PythonQ056,"Reduces the size of code.
Reduces time complexity.",5,5
PythonQ032,"remove ()
It removes the first occurrence of the object from the list. It does not deal with the index.
del()
It is used to delete the particular element exist in the given data but we need to give the index of a particular element ",5,5
PythonQ032,remove() is a method used to delete values from the list using value. del is a keyword used to delete object from the list using an index.,5,5
PythonQ032,"remove() removes the first matching value, not a specific indexing.
del() removes the item at a specific indexing.",5,5
PythonQ036,return keywork helps to return a value,5,5
PythonQ045,Returns the count of how many times a given object occurs in a list.,5,5
PythonQ008,Reverse all the elements wherever it is invoked in mutable collection objects.,5,5
PythonQ043,set() function to convert list to set.,5,5
PythonQ043,"set() function to convert list to set. As Set does not allow duplicates, when you convert list to set, all duplicates will be removed.",5,5
PythonQ043,set(list_name),5,5
PythonQ043,Set1=set(list_name),5,5
PythonQ025,"Some of the commonly used built-in python modules are : numpy, pandas, math, re, itertools",5,5
PythonQ025,"Some of the commonly used built-in python modules are : numpy, pandas, math, re, string, matplotlib",5,5
PythonQ034,"Some of the python libraries used for Machine Learning are numpy, pandas, matplotlib, scikit-learn, tensorflow, pytorch, keras",5,5
PythonQ061,"String literals.
Numeric literals.
Boolean literals.
Literal Collections.
Special literals.",5,5
PythonQ061,"String, boolean, special,numeric, collection",5,5
PythonQ061,"String, numerical, boolean, literal collections, special literals",4,5
PythonQ061,"String, numerical,Boolean, collection,special.",5,5
PythonQ061,"String,numirical,Boolean, collection,special   symbols.",4,5
PythonQ009,String.lower() converts entire string to lower case,5,5
PythonQ005,sum() function is used to find the sum of elements of a list.,5,5
PythonQ011,"Syntax:
         lambda arguments: expression
Ex:
  P=lambda x:x+2
 print(p(5)) 
Output: 7",5,5
PythonQ045,that returns the count of how many times a given object occurs in a list.,5,5
PythonQ042,The  difference is that read() will read the whole file at once and then print out the first characters .readlines() that will read entire in the form of lists. ,5,5
PythonQ035,The actual value that is passed into a method by a caller is defined as actual parameters.,5,5
PythonQ064,"The conversion of an object from one data type to the required data type is called Explicit Type Conversion. It is also called as Type Casting. Various built-in functions used to do Explicity Type Conversion are int(), float(), str(), bool(), bin(), oct(), hex() etc.",5,5
PythonQ064,"The conversion of an object from one data type to the required data type is called Explicit Type Conversion. Various built-in functions used to do Explicity Type Conversion are int(), float(), str(), bool(), bin(), oct(), hex() etc.",5,5
PythonQ045,The count() method in Python calculates how many times a particular value appears within a string or a list in Python.,5,5
PythonQ045,The count() method is used to return the number of elements with the specified values. ,5,5
PythonQ045,"The count() method is used to return the number of elements with the specified values. 
Syntax : list.count(value)",5,5
PythonQ045,"The count() method is used to return the number of elements with the specified values. 
the syntax to use count method is list.count(value)",5,5
PythonQ045,The count() method returns the number of elements with the specified value,5,5
PythonQ048,The duration for which computer allocates memory to that variable.,5,5
PythonQ048,The duration for which the computer allocates memory for a variable is referred as its lifetime.,5,5
PythonQ051,The error which occurs at run time is called an exception they can be handled using exception handlers in python ,5,5
PythonQ051,The error which occurs at runtime is called an exception. they can be handled using  exception handlers in python.,5,5
PythonQ021,"The fact is that recursion is rarely the most efficient approach to solving a problem, and iteration is almost always more efficient. This is because there is usually more overhead associated with making recursive calls due to the fact that the call stack is so heavily used during recursion.
",5,5
PythonQ037,"The first positional argument always needs to be listed first when the function is called. The second positional argument needs to be listed second and the third positional argument listed third, etc. If the argument is not explicitly specified as a keyword argument, then by default position is given importance.",5,5
PythonQ064,"The forcible conversion of data from one data type to another data type by giving conditions to the computer is called Explicit Type Conversion.  Various functions exist to achieve this are int(a) , float(a) ,str(a) ,bool(a) ,bin(a) , oct(a), hex(a).",5,5
PythonQ039,The function calling itself is known as recursion,5,5
PythonQ048,The lifetime of a variable defines the duration for which the computer allocates memory for it,5,5
PythonQ048,The lifetime of a variable defines the duration for which the computer allocates memory for it (the duration between allocation and deallocation of memory). ,5,5
PythonQ048,The lifetime of a variable defines the duration for which the computer allocates memory for it.,5,5
PythonQ048,The lifetime of a variable or object is the time period in which the variable/object has valid memory,5,5
PythonQ031,The lstrip() method will remove leading whitespaces,5,5
PythonQ017,"The main difference between both the statements is that when break keyword comes, it terminates the execution of the current loop and passes the control over the next loop or main body, whereas when continue keyword is encountered, it skips the current iteration and executes the very next iteration in the loop.",5,5
PythonQ004,The main difference in global variables can access globally where local variables can only accessible in a particular block of function where they defined,4,5
PythonQ030,The min() will return the small item of the list and max() will return the largest item of the list.,5,5
PythonQ035,the parameter we pass at the time when we called the function,5,5
PythonQ054,"The parameters are considered by default if no argument is supplied. A user can give values to those parameters which they want to, provided that the other parameters have default argument values. 
",5,5
PythonQ037,"The parameters passed in the function definition re called arguments. 
Eg:- def fun(arg1,arg2,arg3,.....):
                -----------------------
                -----------------------
print(fun(a,b,c,......))
When the function ""fun"" is called, by default a is pointed to arg1, b is pointed to arg2, and so on.
Hence, by default the arguments are positional arguments.",5,5
PythonQ049,the parameters written in the function header while defining the function.,5,5
PythonQ048,The period throughout which the variable exists in the memory.,5,5
PythonQ048,The period throughout which the variable exits in the memory of your python program,5,5
PythonQ039,The process in which a function calls itself directly or indirectly is called recursion.,5,5
PythonQ032,The purpose of both is same but the behavior is different. del is a keyword used to delete object from the list using an index. remove() is a method used to delete values from the list using value.,5,5
PythonQ034,"the python libraries used for Machine Learning are numpy, pandas, matplotlib, scikit-learn, tensorflow, pytorch, keras, scipy",5,5
PythonQ030,"The python max() function is used to find the largest value in a list of values. 
The python min() function is used to find the lowest value in a list of values. ",5,5
PythonQ030,The Python max() function is used to find the largest value in a list of values. The Python min() function is used to find the lowest value in a list,5,5
PythonQ030,The Python max() function is used to find the largest value in a list of values. The Python min() function is used to find the lowest value in a list. The list of values can contain either strings or numbers. You may encounter a situation where you want to find the minimum or maximum value in a list or a string,5,5
PythonQ014,The Python split() method divides a string into a list. Values in the resultant list are separated based on a separator character. The separator is a whitespace by default. Common separators include white space and commas.,5,5
PythonQ036,The return keyword is used to return a value from a function,5,5
PythonQ004,"The scope of the local variable is within the function in which it is declared, global variable can be accessed through out the function.",5,5
PythonQ066,"The Two way decision statement works with a single condition. Based on the conditions Truth or Falsity one block of code is executed among the existing two block. Two way decision statement in Python is written with the help of if-else statement and the general structure of it is
if codition:
	True Block
else:
	False Block",5,5
PythonQ066,"The Two way decision statement works with a single condition. It uses two keywords if and else. Based on the conditions Truth or Falsity one block of code is executed among the existing two block. Two way decision statement in Python is written with the help of if-else statement and the general structure of it is
if codition:
        True Block
else:
        False Block",5,5
PythonQ046,The value None is returned if there is no explicit return statement,5,5
PythonQ035,The values which are passed into a method by caller are called actual parameters.,5,5
PythonQ035,The variables or values passed while calling a function are called actual parameters.,5,5
PythonQ031,"The white spaces in string can be removed by using .strip() built-in function,and also we can apply them as lstrip() or rstrip() instead.",5,5
